,targetdataset,sourcedataset
93388,28,61
93389,67,39
93390,48,41
93391,9,7
93392,33,67
93393,33,77
93394,39,8
93395,8,3
93396,60,61
93397,21,61
93398,18,22
93399,45,48
93400,47,75
93401,55,46
93402,68,27
93403,64,36
93404,10,43
93405,52,30
93406,54,65
93407,41,30
93408,7,53
93409,79,2
93410,56,58
93411,69,38
93412,42,45
93413,68,29
93414,57,40
93415,49,54
93416,11,63
93417,74,33
93418,50,28
93419,42,69
93420,36,48
93421,43,4
93422,70,21
93423,34,57
93424,16,55
93425,54,33
93426,17,26
93427,73,54
93428,64,12
93429,52,72
93430,77,31
93431,43,28
93432,22,25
93433,1,12
93434,25,43
93435,25,55
93436,39,27
93437,24,51
93438,62,74
93439,26,49
93440,32,22
93441,53,25
93442,29,65
93443,28,10
93444,54,16
93445,54,13
93446,46,28
93447,3,55
93448,22,76
93449,31,66
93450,35,71
93451,70,71
93452,27,6
93453,6,21
93454,55,67
93455,4,37
93456,34,8
93457,23,40
93458,27,44
93459,74,50
93460,56,27
93461,63,62
93462,79,32
93463,19,69
93464,8,72
93465,66,38
93466,76,77
93467,69,67
93468,64,13
93469,8,34
93470,46,31
93471,10,20
93472,77,42
93473,39,13
93474,17,47
93475,65,45
93476,62,67
93477,38,15
93478,42,6
93479,79,47
93480,62,34
93481,41,49
93482,9,4
93483,7,60
93484,5,48
93485,76,57
93486,1,49
93487,40,15
93488,75,55
93489,41,66
93490,66,56
93491,74,25
93492,35,79
93493,35,12
93494,76,51
93495,31,16
93496,51,7
93497,77,17
93498,23,9
93499,7,51
93500,41,71
93501,13,76
93502,25,68
93503,9,48
93504,65,46
93505,62,28
93506,77,5
93507,32,68
93508,53,67
93509,68,46
93510,50,78
93511,53,47
93512,24,10
93513,7,69
93514,36,12
93515,27,45
93516,54,34
93517,0,55
93518,18,47
93519,32,30
93520,8,19
93521,32,2
93522,68,60
93523,28,26
93524,65,3
93525,34,35
93526,59,24
93527,37,8
93528,12,46
93529,54,47
93530,37,52
93531,73,41
93532,49,20
93533,48,34
93534,70,41
93535,39,25
93536,22,52
93537,66,23
93538,22,10
93539,60,0
93540,50,32
93541,28,73
93542,51,66
93543,54,14
93544,23,14
93545,62,8
93546,36,44
93547,76,6
93548,33,6
93549,14,25
93550,27,34
93551,1,10
93552,39,26
93553,69,45
93554,42,56
93555,42,21
93556,28,7
93557,36,30
93558,57,36
93559,6,36
93560,20,3
93561,58,16
93562,16,20
93563,6,9
93564,9,78
93565,60,4
93566,23,79
93567,22,61
93568,77,35
93569,59,43
93570,1,33
93571,75,36
93572,58,2
93573,38,63
93574,16,9
93575,8,26
93576,19,71
93577,10,18
93578,59,71
93579,13,57
93580,3,44
93581,18,71
93582,38,28
93583,76,28
93584,27,13
93585,6,57
93586,42,56
93587,50,31
93588,18,14
93589,46,20
93590,11,4
93591,61,75
93592,70,35
93593,70,73
93594,26,46
93595,29,55
93596,78,61
93597,58,55
93598,58,57
93599,1,66
93600,40,26
93601,60,46
93602,48,31
93603,69,74
93604,58,44
93605,37,39
93606,79,25
93607,4,20
93608,36,29
93609,75,51
93610,31,2
93611,9,60
93612,67,25
93613,78,40
93614,67,51
93615,53,78
93616,35,53
93617,13,30
93618,22,72
93619,61,22
93620,38,36
93621,2,13
93622,41,17
93623,44,16
93624,67,49
93625,66,50
93626,72,23
93627,72,36
93628,43,41
93629,51,44
93630,7,8
93631,39,29
93632,71,36
93633,60,21
93634,65,70
93635,1,44
93636,65,62
93637,23,26
93638,28,58
93639,34,41
93640,42,3
93641,29,23
93642,48,20
93643,23,20
93644,56,27
93645,33,40
93646,68,29
93647,68,29
93648,68,40
93649,4,28
93650,17,31
93651,69,54
93652,10,56
93653,26,78
93654,63,62
93655,68,29
93656,75,29
93657,64,6
93658,1,11
93659,79,35
93660,73,9
93661,22,35
93662,48,74
93663,53,66
93664,59,56
93665,35,28
93666,32,26
93667,1,21
93668,6,78
93669,25,19
93670,8,37
93671,28,25
93672,40,22
93673,62,50
93674,32,47
93675,3,76
93676,12,7
93677,76,34
93678,65,11
93679,39,4
93680,3,54
93681,71,31
93682,65,3
93683,1,79
93684,10,1
93685,61,12
93686,28,33
93687,4,3
93688,58,5
93689,61,7
93690,25,12
93691,67,19
93692,66,5
93693,72,66
93694,69,3
93695,46,18
93696,28,16
93697,51,64
93698,35,61
93699,50,8
93700,2,4
93701,25,41
93702,31,69
93703,4,74
93704,37,53
93705,45,8
93706,20,12
93707,34,55
93708,36,76
93709,33,56
93710,63,64
93711,17,25
93712,53,47
93713,51,18
93714,70,28
93715,20,2
93716,56,72
93717,37,22
93718,15,65
93719,56,0
93720,73,39
93721,78,5
93722,28,34
93723,25,46
93724,6,60
93725,62,77
93726,49,71
93727,53,6
93728,61,2
93729,71,27
93730,59,75
93731,68,40
93732,17,51
93733,70,27
93734,53,15
93735,15,0
93736,27,41
93737,34,5
93738,62,60
93739,68,42
93740,79,12
93741,77,41
93742,50,46
93743,73,71
93744,74,24
93745,59,14
93746,16,23
93747,65,69
93748,45,78
93749,6,35
93750,52,2
93751,23,18
93752,19,13
93753,29,78
93754,26,53
93755,70,8
93756,3,44
93757,1,43
93758,36,67
93759,21,48
93760,2,13
93761,53,9
93762,53,71
93763,67,2
93764,1,61
93765,38,50
93766,49,76
93767,50,19
93768,33,24
93769,16,40
93770,41,22
93771,55,32
93772,57,43
93773,51,37
93774,32,7
93775,18,7
93776,1,43
93777,16,63
93778,53,50
93779,61,16
93780,72,47
93781,40,14
93782,68,72
93783,48,7
93784,78,54
93785,4,57
93786,42,47
93787,52,4
93788,68,42
93789,1,25
93790,1,24
93791,34,10
93792,48,39
93793,53,76
93794,70,71
93795,44,73
93796,7,17
93797,65,43
93798,25,55
93799,68,70
93800,27,42
93801,29,71
93802,24,47
93803,22,72
93804,60,74
93805,2,62
93806,36,26
93807,54,25
93808,5,73
93809,10,54
93810,46,8
93811,47,69
93812,71,22
93813,31,47
93814,59,43
93815,79,43
93816,67,79
93817,9,22
93818,62,68
93819,62,42
93820,25,33
93821,32,2
93822,4,26
93823,36,76
93824,71,24
93825,46,4
93826,31,77
93827,24,47
93828,63,7
93829,34,40
93830,29,19
93831,10,38
93832,71,70
93833,34,17
93834,32,42
93835,39,33
93836,59,50
93837,44,30
93838,28,25
93839,59,12
93840,40,18
93841,39,37
93842,29,8
93843,56,60
93844,40,76
93845,7,15
93846,1,49
93847,20,23
93848,17,73
93849,42,43
93850,3,46
93851,56,74
93852,79,69
93853,64,75
93854,49,4
93855,33,46
93856,45,21
93857,14,22
93858,31,4
93859,52,58
93860,61,44
93861,48,77
93862,27,34
93863,19,51
93864,54,74
93865,18,66
93866,19,35
93867,6,38
93868,10,19
93869,34,73
93870,51,1
93871,39,56
93872,50,57
93873,28,66
93874,63,54
93875,27,33
93876,10,6
93877,38,20
93878,5,78
93879,31,33
93880,79,22
93881,39,75
93882,67,6
93883,22,71
93884,60,49
93885,11,3
93886,38,11
93887,43,54
93888,42,45
93889,19,66
93890,16,38
93891,77,37
93892,9,60
93893,8,58
93894,72,26
93895,71,17
93896,43,50
93897,31,48
93898,63,32
93899,42,44
93900,70,54
93901,13,41
93902,18,4
93903,26,20
93904,43,75
93905,56,68
93906,8,35
93907,30,55
93908,59,24
93909,5,7
93910,48,4
93911,24,12
93912,13,15
93913,73,46
93914,68,32
93915,13,43
93916,71,18
93917,59,37
93918,28,75
93919,75,76
93920,13,76
93921,78,54
93922,30,37
93923,56,74
93924,16,61
93925,43,11
93926,31,68
93927,41,9
93928,13,8
93929,53,13
93930,60,79
93931,69,68
93932,0,7
93933,16,63
93934,79,78
93935,13,6
93936,60,67
93937,32,43
93938,67,73
93939,62,36
93940,18,16
93941,6,70
93942,18,26
93943,47,23
93944,18,17
93945,34,75
93946,21,24
93947,39,52
93948,32,37
93949,66,7
93950,64,37
93951,50,4
93952,24,46
93953,49,70
93954,67,61
93955,59,66
93956,54,8
93957,11,16
93958,44,26
93959,66,32
93960,19,75
93961,70,42
93962,25,38
93963,16,58
93964,21,71
93965,34,50
93966,0,8
93967,56,26
93968,11,50
93969,9,32
93970,4,24
93971,78,8
93972,32,55
93973,78,27
93974,41,55
93975,58,35
93976,22,62
93977,8,59
93978,68,26
93979,47,63
93980,28,52
93981,5,45
93982,42,1
93983,73,26
93984,40,41
93985,18,59
93986,21,74
93987,32,65
93988,1,11
93989,78,48
93990,51,77
93991,70,44
93992,54,69
93993,10,55
93994,73,60
93995,53,40
93996,43,41
93997,11,73
93998,74,32
93999,44,27
94000,30,17
94001,35,46
94002,68,1
94003,67,66
94004,3,50
94005,59,46
94006,16,20
94007,60,54
94008,45,49
94009,70,66
94010,36,43
94011,72,25
94012,77,51
94013,62,24
94014,18,70
94015,76,16
94016,25,6
94017,55,11
94018,60,3
94019,73,14
94020,53,58
94021,32,79
94022,58,35
94023,48,5
94024,50,38
94025,62,55
94026,15,23
94027,44,11
94028,69,41
94029,45,68
94030,63,39
94031,30,39
94032,48,27
94033,13,20
94034,56,49
94035,67,8
94036,58,0
94037,67,11
94038,70,67
94039,3,29
94040,68,1
94041,14,76
94042,42,50
94043,79,21
94044,32,63
94045,13,18
94046,20,27
94047,13,40
94048,41,23
94049,26,13
94050,49,46
94051,37,17
94052,64,47
94053,32,55
94054,25,22
94055,34,12
94056,6,71
94057,65,51
94058,71,77
94059,15,61
94060,49,22
94061,47,76
94062,48,30
94063,19,47
94064,49,55
94065,50,39
94066,1,35
94067,77,53
94068,39,47
94069,3,68
94070,19,40
94071,66,19
94072,55,7
94073,10,36
94074,21,63
94075,67,68
94076,29,52
94077,62,19
94078,46,67
94079,70,66
94080,39,12
94081,23,11
94082,26,11
94083,0,33
94084,59,22
94085,65,60
94086,28,58
94087,18,36
94088,32,58
94089,70,30
94090,51,46
94091,78,71
94092,43,38
94093,76,38
94094,21,36
94095,52,54
94096,75,2
94097,53,50
94098,15,6
94099,35,58
94100,44,0
94101,51,34
94102,21,63
94103,74,69
94104,66,77
94105,37,26
94106,12,27
94107,76,46
94108,14,3
94109,49,26
94110,11,34
94111,40,38
94112,3,66
94113,58,30
94114,52,6
94115,17,27
94116,76,57
94117,36,26
94118,34,63
94119,21,40
94120,53,52
94121,36,52
94122,56,79
94123,74,60
94124,76,1
94125,44,1
94126,41,65
94127,62,8
94128,43,52
94129,17,63
94130,42,41
94131,54,70
94132,33,41
94133,78,6
94134,25,17
94135,55,8
94136,9,32
94137,16,45
94138,46,22
94139,60,48
94140,2,34
94141,57,44
94142,76,25
94143,53,79
94144,63,47
94145,19,11
94146,79,40
94147,14,1
94148,45,54
94149,46,12
94150,42,56
94151,72,21
94152,54,33
94153,58,45
94154,38,18
94155,49,10
94156,78,36
94157,52,5
94158,5,32
94159,60,57
94160,23,46
94161,17,56
94162,35,8
94163,40,28
94164,39,66
94165,15,73
94166,8,72
94167,46,36
94168,7,59
94169,27,13
94170,53,51
94171,42,1
94172,41,62
94173,65,14
94174,7,11
94175,32,65
94176,69,72
94177,46,49
94178,72,1
94179,11,37
94180,40,60
94181,48,9
94182,30,0
94183,50,70
94184,37,32
94185,25,73
94186,48,79
94187,30,78
94188,66,8
94189,6,11
94190,65,51
94191,12,29
94192,63,74
94193,43,77
94194,4,44
94195,16,64
94196,45,44
94197,3,35
94198,69,55
94199,16,76
94200,33,44
94201,17,58
94202,22,68
94203,10,3
94204,50,68
94205,40,56
94206,26,64
94207,77,38
94208,1,50
94209,79,29
94210,27,18
94211,37,29
94212,45,8
94213,47,24
94214,10,30
94215,11,30
94216,9,55
94217,62,3
94218,41,3
94219,9,10
94220,58,49
94221,45,73
94222,20,23
94223,41,76
94224,27,39
94225,21,37
94226,2,61
94227,17,56
94228,30,55
94229,58,55
94230,36,77
94231,35,6
94232,12,27
94233,7,40
94234,28,63
94235,70,67
94236,55,8
94237,74,66
94238,51,37
94239,77,22
94240,50,29
94241,78,56
94242,26,10
94243,6,66
94244,30,8
94245,64,46
94246,50,53
94247,10,73
94248,11,43
94249,71,3
94250,24,63
94251,76,7
94252,36,57
94253,35,78
94254,22,30
94255,51,73
94256,44,46
94257,58,17
94258,22,76
94259,66,68
94260,35,43
94261,57,6
94262,74,54
94263,17,74
94264,17,44
94265,31,13
94266,12,73
94267,48,9
94268,71,43
94269,25,67
94270,79,2
94271,70,51
94272,56,45
94273,75,65
94274,10,29
94275,74,31
94276,69,75
94277,75,16
94278,65,0
94279,72,54
94280,6,45
94281,20,78
94282,52,33
94283,49,1
94284,68,17
94285,73,20
94286,75,9
94287,32,45
94288,64,19
94289,70,61
94290,38,52
94291,44,63
94292,21,13
94293,23,40
94294,46,23
94295,33,19
94296,35,46
94297,2,62
94298,1,78
94299,34,36
94300,17,69
94301,33,52
94302,34,67
94303,28,60
94304,42,22
94305,74,14
94306,64,27
94307,42,12
94308,78,77
94309,8,68
94310,8,48
94311,65,2
94312,15,2
94313,1,25
94314,26,38
94315,56,27
94316,37,70
94317,20,28
94318,39,35
94319,64,65
94320,73,25
94321,41,30
94322,37,77
94323,67,4
94324,65,57
94325,26,57
94326,51,20
94327,77,44
94328,30,47
94329,52,64
94330,64,55
94331,10,18
94332,24,16
94333,75,42
94334,58,12
94335,73,32
94336,72,79
94337,50,70
94338,5,59
94339,68,77
94340,18,36
94341,76,63
94342,42,11
94343,30,59
94344,5,77
94345,66,30
94346,18,59
94347,76,0
94348,19,26
94349,68,18
94350,55,15
94351,9,24
94352,18,69
94353,61,3
94354,40,17
94355,61,42
94356,60,61
94357,33,63
94358,6,15
94359,77,72
94360,25,67
94361,7,25
94362,12,78
94363,33,45
94364,6,72
94365,61,8
94366,19,54
94367,50,51
94368,6,48
94369,22,32
94370,18,15
94371,21,23
94372,44,79
94373,60,54
94374,37,68
94375,64,66
94376,73,45
94377,32,31
94378,65,24
94379,39,77
94380,51,22
94381,7,49
94382,30,58
94383,9,50
94384,54,73
94385,19,16
94386,78,57
94387,21,3
94388,36,70
94389,41,68
94390,78,1
94391,52,67
94392,44,31
94393,28,8
94394,62,16
94395,74,38
94396,73,68
94397,47,41
94398,79,57
94399,74,14
94400,75,56
94401,58,36
94402,38,41
94403,21,57
94404,16,72
94405,57,74
94406,36,74
94407,72,58
94408,53,28
94409,56,8
94410,15,67
94411,60,10
94412,44,46
94413,20,32
94414,44,66
94415,51,39
94416,6,48
94417,0,28
94418,50,28
94419,31,57
94420,8,52
94421,16,22
94422,23,79
94423,66,11
94424,16,35
94425,22,6
94426,9,15
94427,0,62
94428,62,27
94429,11,51
94430,40,45
94431,48,1
94432,67,74
94433,37,22
94434,61,62
94435,46,54
94436,22,34
94437,8,32
94438,31,9
94439,68,30
94440,4,64
94441,69,23
94442,65,22
94443,52,10
94444,53,59
94445,35,26
94446,70,23
94447,49,36
94448,51,65
94449,0,23
94450,32,63
94451,24,64
94452,13,73
94453,41,56
94454,38,43
94455,62,60
94456,56,61
94457,27,59
94458,60,9
94459,42,64
94460,60,65
94461,23,7
94462,65,4
94463,10,18
94464,48,5
94465,63,18
94466,47,6
94467,60,47
94468,79,21
94469,13,32
94470,26,23
94471,64,41
94472,6,64
94473,1,68
94474,29,32
94475,24,1
94476,47,37
94477,32,68
94478,28,34
94479,25,21
94480,50,20
94481,60,30
94482,70,54
94483,64,16
94484,37,30
94485,43,14
94486,67,32
94487,52,75
94488,78,6
94489,56,62
94490,49,24
94491,29,72
94492,26,17
94493,49,68
94494,45,47
94495,15,77
94496,39,57
94497,76,39
94498,32,50
94499,77,52
94500,13,38
94501,60,76
94502,22,20
94503,10,77
94504,1,41
94505,57,39
94506,47,78
94507,5,27
94508,14,18
94509,58,79
94510,6,51
94511,45,6
94512,72,0
94513,22,16
94514,79,49
94515,43,1
94516,28,61
94517,36,48
94518,0,58
94519,13,26
94520,60,64
94521,67,62
94522,11,52
94523,38,54
94524,28,11
94525,16,43
94526,13,61
94527,9,21
94528,50,0
94529,64,49
94530,77,42
94531,5,69
94532,46,10
94533,5,74
94534,67,68
94535,31,15
94536,30,54
94537,40,49
94538,28,27
94539,29,36
94540,60,0
94541,1,46
94542,54,49
94543,44,62
94544,35,36
94545,0,32
94546,67,63
94547,39,43
94548,21,60
94549,57,77
94550,9,50
94551,64,49
94552,25,51
94553,76,40
94554,0,25
94555,4,65
94556,63,0
94557,74,61
94558,47,40
94559,23,11
94560,35,6
94561,73,20
94562,6,28
94563,29,4
94564,67,56
94565,35,75
94566,63,14
94567,39,70
94568,54,44
94569,24,19
94570,8,4
94571,44,69
94572,32,29
94573,44,18
94574,42,33
94575,56,22
94576,50,7
94577,63,57
94578,48,78
94579,47,49
94580,30,36
94581,53,70
94582,75,52
94583,0,11
94584,7,58
94585,46,67
94586,32,2
94587,4,66
94588,55,51
94589,66,73
94590,23,26
94591,61,51
94592,75,38
94593,46,14
94594,73,59
94595,50,40
94596,55,72
94597,41,13
94598,8,27
94599,35,56
94600,9,37
94601,70,75
94602,52,56
94603,39,60
94604,41,71
94605,71,69
94606,0,40
94607,11,54
94608,10,47
94609,7,29
94610,24,15
94611,58,69
94612,6,24
94613,60,1
94614,43,8
94615,65,35
94616,15,12
94617,77,38
94618,11,64
94619,57,24
94620,73,15
94621,55,39
94622,73,68
94623,16,30
94624,1,36
94625,12,67
94626,35,3
94627,9,60
94628,25,33
94629,22,20
94630,60,70
94631,57,48
94632,55,66
94633,18,71
94634,53,41
94635,1,29
94636,19,21
94637,14,73
94638,3,56
94639,51,23
94640,9,70
94641,35,53
94642,72,30
94643,32,7
94644,48,50
94645,59,19
94646,43,68
94647,41,8
94648,74,50
94649,23,36
94650,46,79
94651,22,70
94652,55,53
94653,45,11
94654,54,30
94655,37,10
94656,32,39
94657,32,2
94658,5,18
94659,4,53
94660,44,37
94661,31,34
94662,46,60
94663,64,59
94664,69,37
94665,72,54
94666,37,65
94667,48,65
94668,77,13
94669,65,9
94670,7,8
94671,64,35
94672,20,17
94673,7,65
94674,71,76
94675,34,23
94676,71,19
94677,17,65
94678,77,47
94679,63,41
94680,48,40
94681,30,2
94682,40,48
94683,27,71
94684,71,25
94685,39,46
94686,61,11
94687,33,36
94688,4,44
94689,39,64
94690,71,43
94691,56,7
94692,46,23
94693,54,4
94694,27,6
94695,61,39
94696,53,51
94697,44,37
94698,27,36
94699,51,62
94700,8,22
94701,10,4
94702,37,75
94703,14,40
94704,29,15
94705,16,5
94706,65,31
94707,17,16
94708,1,60
94709,23,56
94710,1,19
94711,57,23
94712,48,31
94713,20,22
94714,32,50
94715,49,26
94716,0,18
94717,9,68
94718,26,29
94719,27,54
94720,50,15
94721,6,49
94722,36,56
94723,49,76
94724,78,16
94725,17,52
94726,66,3
94727,31,17
94728,52,42
94729,18,73
94730,30,29
94731,22,30
94732,19,46
94733,43,27
94734,22,38
94735,10,77
94736,34,14
94737,62,63
94738,69,42
94739,71,18
94740,16,43
94741,38,55
94742,7,60
94743,71,2
94744,30,55
94745,50,60
94746,79,64
94747,76,62
94748,30,50
94749,14,60
94750,54,21
94751,1,46
94752,31,67
94753,30,53
94754,73,33
94755,2,13
94756,77,48
94757,74,64
94758,37,77
94759,7,23
94760,74,5
94761,69,61
94762,58,32
94763,27,79
94764,70,35
94765,64,58
94766,49,4
94767,68,55
94768,47,5
94769,23,53
94770,23,38
94771,43,11
94772,71,14
94773,39,28
94774,34,52
94775,28,14
94776,46,38
94777,67,56
94778,29,16
94779,56,42
94780,9,52
94781,29,22
94782,25,11
94783,15,42
94784,21,44
94785,13,79
94786,4,45
94787,12,60
94788,12,67
94789,38,17
94790,61,46
94791,4,59
94792,77,42
94793,43,50
94794,2,22
94795,52,27
94796,71,46
94797,37,69
94798,25,34
94799,13,20
94800,13,3
94801,78,46
94802,9,19
94803,78,71
94804,6,59
94805,39,60
94806,69,38
94807,71,4
94808,65,31
94809,34,33
94810,54,65
94811,32,65
94812,50,9
94813,30,25
94814,2,54
94815,44,12
94816,69,34
94817,25,77
94818,48,31
94819,48,41
94820,67,3
94821,66,74
94822,44,0
94823,39,30
94824,23,64
94825,7,13
94826,24,10
94827,14,66
94828,0,29
94829,79,17
94830,19,10
94831,9,5
94832,7,51
94833,27,73
94834,21,39
94835,27,48
94836,31,46
94837,19,68
94838,75,71
94839,54,53
94840,45,3
94841,51,72
94842,6,43
94843,78,48
94844,17,2
94845,76,73
94846,41,24
94847,42,74
94848,21,7
94849,29,45
94850,1,22
94851,16,20
94852,61,58
94853,42,73
94854,62,79
94855,34,45
94856,34,10
94857,9,73
94858,30,46
94859,12,75
94860,65,56
94861,50,48
94862,49,27
94863,38,69
94864,30,74
94865,18,26
94866,31,27
94867,26,18
94868,71,40
94869,30,4
94870,34,72
94871,59,17
94872,72,18
94873,75,60
94874,44,38
94875,62,54
94876,67,5
94877,6,40
94878,33,67
94879,5,56
94880,12,32
94881,21,18
94882,14,76
94883,74,18
94884,44,8
94885,67,79
94886,28,73
94887,12,67
94888,67,60
94889,69,66
94890,19,62
94891,39,44
94892,14,30
94893,45,69
94894,13,29
94895,38,4
94896,21,59
94897,7,73
94898,40,52
94899,19,41
94900,10,11
94901,61,0
94902,25,73
94903,63,40
94904,22,7
94905,27,44
94906,75,41
94907,11,57
94908,53,21
94909,41,54
94910,6,73
94911,42,19
94912,74,16
94913,47,31
94914,40,29
94915,25,79
94916,68,43
94917,45,24
94918,40,46
94919,65,66
94920,63,71
94921,7,55
94922,74,58
94923,19,65
94924,61,4
94925,3,18
94926,51,11
94927,29,51
94928,70,43
94929,6,37
94930,76,4
94931,34,75
94932,41,32
94933,8,53
94934,2,8
94935,31,38
94936,76,27
94937,15,0
94938,38,71
94939,47,42
94940,4,26
94941,15,73
94942,43,11
94943,7,48
94944,8,32
94945,66,72
94946,17,23
94947,72,11
94948,23,31
94949,12,1
94950,33,4
94951,12,56
94952,51,65
94953,25,45
94954,29,40
94955,7,29
94956,1,56
94957,8,0
94958,11,5
94959,12,60
94960,25,7
94961,18,2
94962,1,23
94963,7,32
94964,22,10
94965,5,62
94966,36,10
94967,74,54
94968,37,66
94969,40,6
94970,56,19
94971,3,12
94972,52,75
94973,16,2
94974,67,72
94975,6,69
94976,72,35
94977,44,56
94978,21,46
94979,67,73
94980,42,17
94981,10,31
94982,37,76
94983,47,43
94984,57,4
94985,10,16
94986,20,10
94987,47,32
94988,61,40
94989,36,68
94990,5,75
94991,33,44
94992,10,22
94993,31,14
94994,55,11
94995,6,21
94996,3,17
94997,60,79
94998,49,42
94999,16,76
95000,13,22
95001,74,6
95002,46,44
95003,17,18
95004,65,64
95005,37,50
95006,77,37
95007,0,74
95008,10,15
95009,52,23
95010,79,46
95011,34,53
95012,12,66
95013,21,13
95014,5,34
95015,13,11
95016,40,12
95017,57,51
95018,7,49
95019,17,14
95020,77,55
95021,27,77
95022,61,12
95023,33,18
95024,20,28
95025,23,17
95026,73,54
95027,29,15
95028,43,18
95029,42,38
95030,8,41
95031,18,38
95032,71,2
95033,40,31
95034,9,58
95035,71,43
95036,40,46
95037,71,3
95038,65,16
95039,57,19
95040,12,73
95041,41,28
95042,16,44
95043,68,77
95044,21,64
95045,13,41
95046,19,68
95047,11,37
95048,0,44
95049,39,52
95050,30,50
95051,27,57
95052,61,51
95053,44,75
95054,14,72
95055,18,39
95056,6,55
95057,6,8
95058,79,51
95059,60,11
95060,77,76
95061,59,12
95062,55,71
95063,76,18
95064,23,43
95065,71,17
95066,32,40
95067,57,79
95068,52,6
95069,22,9
95070,48,44
95071,60,13
95072,54,11
95073,71,58
95074,68,33
95075,2,50
95076,29,72
95077,39,29
95078,49,1
95079,19,50
95080,2,37
95081,31,48
95082,18,65
95083,79,71
95084,34,6
95085,8,76
95086,42,47
95087,21,9
95088,67,0
95089,21,19
95090,18,29
95091,48,34
95092,37,29
95093,4,56
95094,17,68
95095,49,7
95096,39,36
95097,8,16
95098,47,25
95099,33,75
95100,31,76
95101,20,77
95102,76,30
95103,37,72
95104,57,25
95105,16,23
95106,7,46
95107,41,57
95108,51,36
95109,56,53
95110,34,1
95111,42,77
95112,62,49
95113,67,34
95114,30,74
95115,10,8
95116,20,45
95117,79,33
95118,57,54
95119,25,52
95120,29,7
95121,50,44
95122,4,58
95123,4,42
95124,66,74
95125,1,61
95126,19,5
95127,36,34
95128,6,14
95129,76,44
95130,14,62
95131,64,26
95132,65,23
95133,44,23
95134,45,10
95135,6,32
95136,46,27
95137,27,8
95138,66,44
95139,14,39
95140,64,9
95141,17,5
95142,1,47
95143,43,46
95144,42,61
95145,17,55
95146,13,67
95147,21,26
95148,11,9
95149,70,23
95150,8,70
95151,8,53
95152,54,76
95153,45,37
95154,32,39
95155,48,70
95156,26,58
95157,12,24
95158,18,42
95159,57,78
95160,16,1
95161,65,42
95162,21,3
95163,11,40
95164,32,3
95165,15,39
95166,3,24
95167,68,42
95168,53,6
95169,48,75
95170,72,38
95171,65,75
95172,31,63
95173,45,34
95174,2,23
95175,60,58
95176,35,47
95177,76,62
95178,65,74
95179,22,21
95180,26,18
95181,37,0
95182,46,72
95183,32,4
95184,18,63
95185,2,42
95186,34,65
95187,47,3
95188,0,48
95189,65,12
95190,74,55
95191,3,17
95192,71,6
95193,51,19
95194,2,57
95195,61,9
95196,40,35
95197,44,21
95198,7,44
95199,43,20
95200,14,16
95201,53,46
95202,16,34
95203,15,31
95204,78,29
95205,19,73
95206,31,1
95207,56,68
95208,8,11
95209,34,13
95210,34,24
95211,56,78
95212,19,58
95213,54,20
95214,73,34
95215,58,1
95216,68,67
95217,72,56
95218,0,6
95219,30,45
95220,73,41
95221,22,50
